Type,SiteID,Site_Number,County,Lab_Number,Date_BP,SD
Tree-ring,Dendro - 780,5MT2182,"Montezuma, CO",DAR-238,1160,0
Tree-ring,Dendro - 780,5MT2182,"Montezuma, CO",DAR-239,1169,0
Tree-ring,Dendro - 780,5MT2182,"Montezuma, CO",DAR-241,1160,0
Tree-ring,Dendro - 780,5MT2182,"Montezuma, CO",DAR-242,1160,0
Tree-ring,Dendro - 780,5MT2182,"Montezuma, CO",DAR-246,1157,0
Tree-ring,Dendro - 780,5MT2182,"Montezuma, CO",DAR-249,1157,0
Tree-ring,Dendro - 780,5MT2182,"Montezuma, CO",DAR-415,1084,0
Tree-ring,Dendro - 781,5MT5834,"Montezuma, CO",CVM-75,1266,0
Tree-ring,Dendro - 781,5MT5834,"Montezuma, CO",CVM-79,1265,0
Tree-ring,Dendro - 782,5DL2,"Montezuma, CO",BAR-24,1149,0
Tree-ring,Dendro - 786,5MT5478,"Montezuma, CO",BAR-10,1151,0
Tree-ring,Dendro - 786,5MT5478,"Montezuma, CO",BAR-11,1161,0
Tree-ring,Dendro - 786,5MT5478,"Montezuma, CO",BAR-4,1152,0
Tree-ring,Dendro - 786,5MT5478,"Montezuma, CO",BAR-5,1151,0
Tree-ring,Dendro - 786,5MT5478,"Montezuma, CO",BAR-6,1151,0
Tree-ring,Dendro - 786,5MT5478,"Montezuma, CO",BAR-7,1150,0
Tree-ring,Dendro - 786,5MT5478,"Montezuma, CO",BAR-8,1173,0
Tree-ring,Dendro - 786,5MT5478,"Montezuma, CO",BAR-9,1151,0
Tree-ring,Dendro - 787,5MT4466,"Montezuma, CO",ACC-10,738,0
Tree-ring,Dendro - 790,5MT5107,"Montezuma, CO",DAR-318,1121,0
Tree-ring,Dendro - 790,5MT5107,"Montezuma, CO",DAR-321,1108,0
Tree-ring,Dendro - 790,5MT5107,"Montezuma, CO",DAR-322,1107,0
Tree-ring,Dendro - 790,5MT5107,"Montezuma, CO",DAR-323,1121,0
Tree-ring,Dendro - 790,5MT5107,"Montezuma, CO",DAR-326,1121,0
Tree-ring,Dendro - 790,5MT5107,"Montezuma, CO",DAR-327,1121,0
Tree-ring,Dendro - 790,5MT5107,"Montezuma, CO",DAR-328,1120,0
Tree-ring,Dendro - 790,5MT5107,"Montezuma, CO",DAR-331,1121,0
Tree-ring,Dendro - 790,5MT5107,"Montezuma, CO",DAR-334,1121,0
Tree-ring,Dendro - 790,5MT5107,"Montezuma, CO",DAR-336,1121,0
Tree-ring,Dendro - 790,5MT5107,"Montezuma, CO",DAR-339,1127,0
Tree-ring,Dendro - 790,5MT5107,"Montezuma, CO",DAR-340,1121,0
Tree-ring,Dendro - 792,5MT3994,"Montezuma, CO",CVM-83,839,0
Tree-ring,Dendro - 792,5MT3994,"Montezuma, CO",CVM-85,824,0
Tree-ring,Dendro - 792,5MT3994,"Montezuma, CO",CVM-86,845,0
Tree-ring,Dendro - 792,5MT3994,"Montezuma, CO",CVM-87,808,0
Tree-ring,Dendro - 793,NA,"Montezuma, CO",CVM-104,916,0
Tree-ring,Dendro - 793,NA,"Montezuma, CO",CVM-105,922,0
Tree-ring,Dendro - 793,NA,"Montezuma, CO",CVM-109,915,0
Tree-ring,Dendro - 794,5MT2826,"Montezuma, CO",LAP-191,1107,0
Tree-ring,Dendro - 794,5MT2826,"Montezuma, CO",LAP-193,1118,0
Tree-ring,Dendro - 794,5MT2826,"Montezuma, CO",LAP-194,1105,0
Tree-ring,Dendro - 794,5MT2826,"Montezuma, CO",LAP-195,1122,0
Tree-ring,Dendro - 794,5MT2826,"Montezuma, CO",LAP-196,1108,0
Tree-ring,Dendro - 794,5MT2826,"Montezuma, CO",LAP-197,1108,0
Tree-ring,Dendro - 794,5MT2826,"Montezuma, CO",LAP-198,1107,0
Tree-ring,Dendro - 794,5MT2826,"Montezuma, CO",LAP-199,1107,0
Tree-ring,Dendro - 794,5MT2826,"Montezuma, CO",LAP-260,1112,0
Tree-ring,Dendro - 794,5MT2826,"Montezuma, CO",LAP-261,1112,0
Tree-ring,Dendro - 794,5MT2826,"Montezuma, CO",LAP-263,1105,0
Tree-ring,Dendro - 794,5MT2826,"Montezuma, CO",LAP-265,1118,0
Tree-ring,Dendro - 794,5MT2826,"Montezuma, CO",LAP-267,1111,0
Tree-ring,Dendro - 794,5MT2826,"Montezuma, CO",LAP-269,1118,0
Tree-ring,Dendro - 794,5MT2826,"Montezuma, CO",LAP-270,1118,0
Tree-ring,Dendro - 794,5MT2826,"Montezuma, CO",LAP-271,1118,0
Tree-ring,Dendro - 794,5MT2826,"Montezuma, CO",LAP-272,1118,0
Tree-ring,Dendro - 794,5MT2826,"Montezuma, CO",LAP-273,1118,0
Tree-ring,Dendro - 794,5MT2826,"Montezuma, CO",LAP-274,1106,0
Tree-ring,Dendro - 795,5MT8371,"Montezuma, CO",CVM-115,1015,0
Tree-ring,Dendro - 795,5MT8371,"Montezuma, CO",CVM-121,1015,0
Tree-ring,Dendro - 796,5MT2433,"Montezuma, CO",CVM-122,915,0
Tree-ring,Dendro - 796,5MT2433,"Montezuma, CO",CVM-124,924,0
Tree-ring,Dendro - 796,5MT2433,"Montezuma, CO",CVM-125,909,0
Tree-ring,Dendro - 796,5MT2433,"Montezuma, CO",CVM-128,915,0
Tree-ring,Dendro - 796,5MT2433,"Montezuma, CO",CVM-131,915,0
Tree-ring,Dendro - 796,5MT2433,"Montezuma, CO",CVM-140,920,0
Tree-ring,Dendro - 796,5MT2433,"Montezuma, CO",CVM-143,984,0
Tree-ring,Dendro - 796,5MT2433,"Montezuma, CO",CVM-146,909,0
Tree-ring,Dendro - 796,5MT2433,"Montezuma, CO",CVM-151,910,0
Tree-ring,Dendro - 796,5MT2433,"Montezuma, CO",CVM-153,920,0
Tree-ring,Dendro - 796,5MT2433,"Montezuma, CO",CVM-157,910,0
Tree-ring,Dendro - 796,5MT2433,"Montezuma, CO",CVM-193,916,0
Tree-ring,Dendro - 797,5MT8794,"Montezuma, CO",CVM-158,1162,0
Tree-ring,Dendro - 797,5MT8794,"Montezuma, CO",CVM-159,1162,0
Tree-ring,Dendro - 797,5MT8794,"Montezuma, CO",CVM-162,1162,0
Tree-ring,Dendro - 797,5MT8794,"Montezuma, CO",CVM-167,1162,0
Tree-ring,Dendro - 797,5MT8794,"Montezuma, CO",CVM-168,1162,0
Tree-ring,Dendro - 797,5MT8794,"Montezuma, CO",CVM-169,1169,0
Tree-ring,Dendro - 798,5MT8822,"Montezuma, CO",CVM-195,1265,0
Tree-ring,Dendro - 798,5MT8822,"Montezuma, CO",CVM-204,1255,0
Tree-ring,Dendro - 798,5MT8822,"Montezuma, CO",CVM-207,1265,0
Tree-ring,Dendro - 798,5MT8822,"Montezuma, CO",CVM-208,1265,0
Tree-ring,Dendro - 798,5MT8822,"Montezuma, CO",CVM-209,1265,0
Tree-ring,Dendro - 798,5MT8822,"Montezuma, CO",CVM-210,1265,0
Tree-ring,Dendro - 798,5MT8822,"Montezuma, CO",CVM-211,1265,0
Tree-ring,Dendro - 799,5MT8839,"Montezuma, CO",CVM-170,921,0
Tree-ring,Dendro - 799,5MT8839,"Montezuma, CO",CVM-171,921,0
Tree-ring,Dendro - 799,5MT8839,"Montezuma, CO",CVM-175,921,0
Tree-ring,Dendro - 799,5MT8839,"Montezuma, CO",CVM-176,930,0
Tree-ring,Dendro - 799,5MT8839,"Montezuma, CO",CVM-177,921,0
Tree-ring,Dendro - 799,5MT8839,"Montezuma, CO",CVM-179,913,0
Tree-ring,Dendro - 799,5MT8839,"Montezuma, CO",CVM-181,913,0
Tree-ring,Dendro - 799,5MT8839,"Montezuma, CO",CVM-182,902,0
Tree-ring,Dendro - 799,5MT8839,"Montezuma, CO",CVM-185,913,0
Tree-ring,Dendro - 799,5MT8839,"Montezuma, CO",CVM-186,915,0
Tree-ring,Dendro - 799,5MT8839,"Montezuma, CO",CVM-187,909,0
Tree-ring,Dendro - 799,5MT8839,"Montezuma, CO",CVM-188,911,0
Tree-ring,Dendro - 799,5MT8839,"Montezuma, CO",CVM-190,909,0
Tree-ring,Dendro - 800,5MT8827,"Montezuma, CO",CVM-218,925,0
Tree-ring,Dendro - 800,5MT8827,"Montezuma, CO",CVM-221,920,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-261,1175,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-262,1183,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-263,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-264,1175,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-267,1175,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-268,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-272,1175,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-273,1175,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-279,1175,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-280,1183,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-282,1175,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-284,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-285,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-286,1175,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-288,1177,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-293,1174,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-294,1175,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-296,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-297,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-298,1177,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-299,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-300,1176,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-301,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-302,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-305,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-306,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-308,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-309,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-311,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-312,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-314,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-316,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-317,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-319,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-320,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-321,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-323,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-324,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-327,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-328,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-329,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-330,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-331,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-332,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-333,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-334,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-336,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-337,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-338,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-339,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-340,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-341,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-342,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-343,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-344,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-345,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-346,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-347,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-348,1170,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-350,1178,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-351,1172,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-353,1171,0
Tree-ring,Dendro - 805,5MT8838,"Montezuma, CO",CVM-362,1170,0
Tree-ring,Dendro - 806,5MT4587,"Montezuma, CO",CVM-363,829,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2534,1178,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2540,823,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2542,1179,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2544,1175,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2545,1179,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2547,1176,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2559,847,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2564,803,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2572,825,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2582,692,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2583,692,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2589,696,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2594,707,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2596,721,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2597,731,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2600,705,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2603,752,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2605,712,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2606,1176,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2608,1206,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2609,1171,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2610,1174,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2620,883,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2658,836,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2663,698,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2685,826,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2696,702,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2703,696,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2705,698,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2706,855,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2712,697,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2715,702,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2738,820,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2739,820,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2742,700,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2746,804,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2748,721,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2754,695,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2757,699,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2758,698,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2759,695,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2765,757,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2767,762,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2768,756,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2769,756,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2773,760,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2775,726,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2777,746,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2780,831,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2781,821,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2782,745,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2783,745,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2784,824,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2788,806,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2790,748,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2792,746,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2793,723,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2795,701,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2797,699,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2805,745,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2807,740,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2808,738,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2809,714,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2811,713,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2813,701,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2815,700,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2816,700,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2817,702,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2819,701,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2820,815,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2822,712,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-2823,754,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-691,821,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-693,819,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CCC-8559,847,0
Tree-ring,Dendro - 808,5MT3807,"Montezuma, CO",CVM-8,738,0
Tree-ring,Dendro - 809,5MT2,"Montezuma, CO",MTC-147,759,0
Tree-ring,Dendro - 811,5MT2525,"Montezuma, CO",CVM-453,1344,0
Tree-ring,Dendro - 811,5MT2525,"Montezuma, CO",CVM-457,1342,0
Tree-ring,Dendro - 811,5MT2525,"Montezuma, CO",CVM-471,1313,0
Tree-ring,Dendro - 811,5MT2525,"Montezuma, CO",CVM-472,1341,0
Tree-ring,Dendro - 811,5MT2525,"Montezuma, CO",CVM-476,1344,0
Tree-ring,Dendro - 811,5MT2525,"Montezuma, CO",CVM-477,1312,0
Tree-ring,Dendro - 811,5MT2525,"Montezuma, CO",CVM-484,1336,0
Tree-ring,Dendro - 811,5MT2525,"Montezuma, CO",CVM-512,863,0
Tree-ring,Dendro - 811,5MT2525,"Montezuma, CO",CVM-517,829,0
Tree-ring,Dendro - 811,5MT2525,"Montezuma, CO",CVM-520,890,0
Tree-ring,Dendro - 811,5MT2525,"Montezuma, CO",CVM-524,860,0
Tree-ring,Dendro - 811,5MT2525,"Montezuma, CO",CVM-528,806,0
Tree-ring,Dendro - 811,5MT2525,"Montezuma, CO",CVM-532,870,0
Tree-ring,Dendro - 811,5MT2525,"Montezuma, CO",CVM-535,767,0
Tree-ring,Dendro - 811,5MT2525,"Montezuma, CO",CVM-553,757,0
Tree-ring,Dendro - 811,5MT2525,"Montezuma, CO",CVM-554,761,0
Tree-ring,Dendro - 811,5MT2525,"Montezuma, CO",CVM-556,808,0
Tree-ring,Dendro - 811,5MT2525,"Montezuma, CO",CVM-559,809,0
Tree-ring,Dendro - 811,5MT2525,"Montezuma, CO",CVM-562,757,0
Tree-ring,Dendro - 811,5MT2525,"Montezuma, CO",CVM-566,913,0
Tree-ring,Dendro - 811,5MT2525,"Montezuma, CO",CVM-570,813,0
Tree-ring,Dendro - 811,5MT2525,"Montezuma, CO",CVM-573,765,0
Tree-ring,Dendro - 811,5MT2525,"Montezuma, CO",CVM-577,795,0
Tree-ring,Dendro - 811,5MT2525,"Montezuma, CO",CVM-580,870,0
Tree-ring,Dendro - 811,5MT2525,"Montezuma, CO",CVM-582,885,0
Tree-ring,Dendro - 811,5MT2525,"Montezuma, CO",CVM-584,870,0
Tree-ring,Dendro - 811,5MT2525,"Montezuma, CO",CVM-588,749,0
Tree-ring,Dendro - 811,5MT2525,"Montezuma, CO",CVM-608,1306,0
Tree-ring,Dendro - 816,5MV1045,"Montezuma, CO",MV-101,677,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",GP-3796,884,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",GP-3797,895,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",GP-3798,877,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",GP-3799,718,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",GP-4488,684,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",GP-4489,884,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",GP-4490,917,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",GP-4491,688,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",GP-4500,746,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",GP-4501,875,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",GP-4503,887,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-0066,884,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1023,1214,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1025,700,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1028,908,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1414A-E,690,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1418,711,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1421,690,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1421A-C,690,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1422,726,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1422A-B,726,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1429-1,1119,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1432,690,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1485,916,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1156,887,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1158,884,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1159,884,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1160,746,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1162,695,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1162A-B,695,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1165-1,698,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1165-2,699,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1173,930,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1177,886,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1179-2,697,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1183-1,928,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1183-2,719,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1185,698,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1186,695,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1194,698,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1206,695,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1210,745,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1334,874,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1337,842,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1337A-B,842,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1338,684,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1368,689,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1368A-B,689,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1371,687,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1371A-D,687,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1375,737,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1375A-C,737,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1376,692,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1376A-C,692,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1378,692,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1379,963,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1382,687,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1384,830,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1384A-B,830,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1394,722,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1397,860,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1398,709,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1400,921,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1403,939,0
Tree-ring,Dendro - 819,5MV1229,"Montezuma, CO",MV-1404,1147,0
