Type,SiteID,Site_Number,County,Lab_Number,Date_BP,SD
Radiocarbon,Radiocarbon - 1148,P:60:31,"Navajo, AZ",Beta-57252,1290,50
Radiocarbon,Radiocarbon - 1144,P:4:22,"Navajo, AZ",Beta-59406,1010,50
Radiocarbon,Radiocarbon - 1145,P:60:116,"Navajo, AZ",Beta-50866,840,50
Radiocarbon,Radiocarbon - 1148,P:60:31,"Navajo, AZ",Beta-57255,1410,50
Radiocarbon,Radiocarbon - 1148,P:60:31,"Navajo, AZ",Beta-59841,1350,50
Radiocarbon,Radiocarbon - 1148,P:60:31,"Navajo, AZ",Beta-59842,1300,50
Radiocarbon,Radiocarbon - 1149,P:61:123,"Navajo, AZ",Beta-56793,670,50
Radiocarbon,Radiocarbon - 1149,P:61:123,"Navajo, AZ",Beta-56794,660,50
Radiocarbon,Radiocarbon - 1149,P:61:123,"Navajo, AZ",Beta-73681,850,50
Radiocarbon,Radiocarbon - 1149,P:61:123,"Navajo, AZ",Beta-73682,680,50
Radiocarbon,Radiocarbon - 1149,P:61:123,"Navajo, AZ",Beta-73683,800,50
Radiocarbon,Radiocarbon - 1149,P:61:123,"Navajo, AZ",Beta-73684,770,50
Radiocarbon,Radiocarbon - 1150,P:61:125,"Navajo, AZ",Beta-73685,790,50
Radiocarbon,Radiocarbon - 1151,P:61:126,"Navajo, AZ",Beta-73687,1630,50
Radiocarbon,Radiocarbon - 1152,P:61:127,"Navajo, AZ",Beta-73690,1020,50
Radiocarbon,Radiocarbon - 1152,P:61:127,"Navajo, AZ",Beta-73691,1020,50
Radiocarbon,Radiocarbon - 1159,P:9:28,"Navajo, AZ",Beta-140847,690,50
Radiocarbon,Radiocarbon - 1426,J:14:13,"Navajo, AZ",Beta-118048,7530,50
Radiocarbon,Radiocarbon - 1427,"J:14:17,NNAD","Navajo, AZ",Beta-79148,1920,50
Radiocarbon,Radiocarbon - 1430,"J:14:26,NNAD","Navajo, AZ",Beta-175653,7080,50
Radiocarbon,Radiocarbon - 1430,"J:14:26,NNAD","Navajo, AZ",Beta-79153,1660,50
Radiocarbon,Radiocarbon - 1431,"J:14:28,NNAD","Navajo, AZ",Beta-79157,980,50
Radiocarbon,Radiocarbon - 1432,"J:14:31,NNAD","Navajo, AZ",Beta-79160,1610,50
Radiocarbon,Radiocarbon - 1432,"J:14:31,NNAD","Navajo, AZ",Beta-79161,1580,50
Radiocarbon,Radiocarbon - 1433,J:14:34NNAD,"Navajo, AZ",Beta-101394,1820,50
Radiocarbon,Radiocarbon - 1433,J:14:34NNAD,"Navajo, AZ",Beta-101395,1710,50
Radiocarbon,Radiocarbon - 1437,"J:14:38,NNAD","Navajo, AZ",Beta-87912,1810,50
Radiocarbon,Radiocarbon - 1439,"J:2:55,NNAD","Navajo, AZ",Beta-101391,2120,50
Radiocarbon,Radiocarbon - 1442,"J:3:8,NNAD","Navajo, AZ",Beta-101392,810,50
Radiocarbon,Radiocarbon - 1442,"J:3:8,NNAD","Navajo, AZ",Beta-87898,2140,50
Radiocarbon,Radiocarbon - 1442,"J:3:8,NNAD","Navajo, AZ",Beta-87902,1840,50
Radiocarbon,Radiocarbon - 1442,"J:3:8,NNAD","Navajo, AZ",Beta-87904,2210,50
Radiocarbon,Radiocarbon - 1442,"J:3:8,NNAD","Navajo, AZ",Beta-87905,2210,50
Radiocarbon,Radiocarbon - 1442,"J:3:8,NNAD","Navajo, AZ",Beta-94761,1990,50
Radiocarbon,Radiocarbon - 1442,"J:3:8,NNAD","Navajo, AZ",Beta-94762,1740,50
Radiocarbon,Radiocarbon - 1442,"J:3:8,NNAD","Navajo, AZ",Beta-94763,2080,50
Radiocarbon,Radiocarbon - 1756,D:11:1158,"Navajo, AZ",DIC-1090,1150,50
Radiocarbon,Radiocarbon - 1757,D:11:1161,"Navajo, AZ",DIC-1082,2260,50
Radiocarbon,Radiocarbon - 1757,D:11:1161,"Navajo, AZ",DIC-1083,1940,50
Radiocarbon,Radiocarbon - 1764,D:11:2030,"Navajo, AZ",Beta-10006,1210,50
Radiocarbon,Radiocarbon - 1764,D:11:2030,"Navajo, AZ",Beta-10007,940,50
Radiocarbon,Radiocarbon - 1765,D:11:2045,"Navajo, AZ",Beta-5629,1990,50
Radiocarbon,Radiocarbon - 1767,D:11:2068,"Navajo, AZ",Beta-5625,1470,50
Radiocarbon,Radiocarbon - 1767,D:11:2068,"Navajo, AZ",Beta-5627,1470,50
Radiocarbon,Radiocarbon - 1768,D:11:2126,"Navajo, AZ",Beta-5630,2100,50
Radiocarbon,Radiocarbon - 1769,D:11:244,"Navajo, AZ",Beta-4511,2560,50
Radiocarbon,Radiocarbon - 1777,D:7:1108,"Navajo, AZ",DIC-1207,2340,50
Radiocarbon,Radiocarbon - 1781,D:7:2085,"Navajo, AZ",Beta-5617,2500,50
Radiocarbon,Radiocarbon - 1783,D:7:236,"Navajo, AZ",DIC-1617,2030,50
Radiocarbon,Radiocarbon - 1785,D:7:254,"Navajo, AZ",Beta-5615,2120,50
Radiocarbon,Radiocarbon - 1787,D:7:3003,"Navajo, AZ",Beta-4494,1950,50
Radiocarbon,Radiocarbon - 1788,D:7:3013,"Navajo, AZ",Beta-4504,2240,50
Radiocarbon,Radiocarbon - 1792,D:7:3107,"Navajo, AZ",Beta-4499,1740,50
Radiocarbon,Radiocarbon - 1792,D:7:3107,"Navajo, AZ",Beta-4502,2060,50
Radiocarbon,Radiocarbon - 1796,"D:7:618,SIU","Navajo, AZ",Beta-97790,2230,50
Radiocarbon,Radiocarbon - 1797,D:7:713,"Navajo, AZ",DIC-1605,2070,50
Radiocarbon,Radiocarbon - 1797,D:7:713,"Navajo, AZ",DIC-1606,1940,50
Radiocarbon,Radiocarbon - 1429,J:14:23,"Navajo, AZ","Beta-156068,ETH",2100,50
Radiocarbon,Radiocarbon - 1429,J:14:23,"Navajo, AZ",Beta-79151,830,50
Radiocarbon,Radiocarbon - 1432,"J:14:31,NNAD","Navajo, AZ",AA-19524,1750,50
Radiocarbon,Radiocarbon - 1433,J:14:34NNAD,"Navajo, AZ",Beta-118050,1760,50
Radiocarbon,Radiocarbon - 1433,J:14:34NNAD,"Navajo, AZ",Beta-118051,1720,50
Radiocarbon,Radiocarbon - 1442,"J:3:8,NNAD","Navajo, AZ","Beta-156067,ETH",2180,50
Radiocarbon,Radiocarbon - 1426,J:14:13,"Navajo, AZ",Beta-118046,3360,50
Radiocarbon,Radiocarbon - 1426,J:14:13,"Navajo, AZ",Beta-118047,3070,50
Radiocarbon,Radiocarbon - 1441,"J:3:7,NNAD","Navajo, AZ",Beta-94757,7960,50
Radiocarbon,Radiocarbon - 1441,"J:3:7,NNAD","Navajo, AZ",Beta-94758,1820,50
Radiocarbon,Radiocarbon - 1755,D:,"Navajo, AZ",AA-57733,2146,52
Radiocarbon,Radiocarbon - 1755,D:,"Navajo, AZ",AA-61193,2208,53
Radiocarbon,Radiocarbon - 1755,D:,"Navajo, AZ",AA-61198,2075,54
Radiocarbon,Radiocarbon - 1755,D:,"Navajo, AZ",AA-61199,2113,54
Radiocarbon,Radiocarbon - 1755,D:,"Navajo, AZ",AA-61200,2096,54
Radiocarbon,Radiocarbon - 1755,D:,"Navajo, AZ",AA-61201,2205,55
Radiocarbon,Radiocarbon - 1143,P:,"Navajo, AZ",UGA-2122,1180,55
Radiocarbon,Radiocarbon - 1438,J:14:41,"Navajo, AZ",AA-21783,1100,55
Radiocarbon,Radiocarbon - 1757,D:11:1161,"Navajo, AZ",DIC-1080,2440,55
Radiocarbon,Radiocarbon - 1758,D:11:1162,"Navajo, AZ",DIC-1084,2360,55
Radiocarbon,Radiocarbon - 1758,D:11:1162,"Navajo, AZ",DIC-1086,2130,55
Radiocarbon,Radiocarbon - 1762,D:11:1411,"Navajo, AZ",DIC-1213,2170,55
Radiocarbon,Radiocarbon - 1777,D:7:1108,"Navajo, AZ",DIC-1206,2230,55
Radiocarbon,Radiocarbon - 1783,D:7:236,"Navajo, AZ",DIC-1613,2080,55
Radiocarbon,Radiocarbon - 1783,D:7:236,"Navajo, AZ",DIC-1615,2020,55
Radiocarbon,Radiocarbon - 1796,"D:7:618,SIU","Navajo, AZ",Beta-11068,2560,55
Radiocarbon,Radiocarbon - 1796,"D:7:618,SIU","Navajo, AZ",Beta-11069,2340,55
Radiocarbon,Radiocarbon - 1797,D:7:713,"Navajo, AZ",DIC-1607,1940,55
Radiocarbon,Radiocarbon - 1755,D:,"Navajo, AZ",AA-61194,2149,58
Radiocarbon,Radiocarbon - 1769,D:11:244,"Navajo, AZ",Beta-3964,2260,60
Radiocarbon,Radiocarbon - 1769,D:11:244,"Navajo, AZ",Beta-3965,2090,60
Radiocarbon,Radiocarbon - 1772,D:11:3131,"Navajo, AZ",Beta-5638,1890,60
Radiocarbon,Radiocarbon - 1773,D:11:3133,"Navajo, AZ",Beta-5639,2010,60
Radiocarbon,Radiocarbon - 1773,D:11:3133,"Navajo, AZ",Beta-5640,2210,60
Radiocarbon,Radiocarbon - 1773,D:11:3133,"Navajo, AZ",Beta-5645,2010,60
Radiocarbon,Radiocarbon - 1773,D:11:3133,"Navajo, AZ",Beta-5647,1850,60
Radiocarbon,Radiocarbon - 1773,D:11:3133,"Navajo, AZ",Beta-5648,1710,60
Radiocarbon,Radiocarbon - 1782,D:7:2100,"Navajo, AZ",Beta-3961,3290,60
Radiocarbon,Radiocarbon - 1784,D:7:239,"Navajo, AZ",Beta-3356,2070,60
Radiocarbon,Radiocarbon - 1791,D:7:310,"Navajo, AZ",Beta-3962,2460,60
Radiocarbon,Radiocarbon - 1143,P:,"Navajo, AZ",UGA-2121,985,60
Radiocarbon,Radiocarbon - 1143,P:,"Navajo, AZ",UGA-2267,1305,60
Radiocarbon,Radiocarbon - 1144,P:4:22,"Navajo, AZ",Beta-59404,1020,60
Radiocarbon,Radiocarbon - 1144,P:4:22,"Navajo, AZ",Beta-59405,1030,60
Radiocarbon,Radiocarbon - 1148,P:60:31,"Navajo, AZ",Beta-57253,1320,60
Radiocarbon,Radiocarbon - 1148,P:60:31,"Navajo, AZ",Beta-57261,1350,60
Radiocarbon,Radiocarbon - 1149,P:61:123,"Navajo, AZ",Beta-73680,740,60
Radiocarbon,Radiocarbon - 1149,P:61:123,"Navajo, AZ",Beta-76312,1010,60
Radiocarbon,Radiocarbon - 1150,P:61:125,"Navajo, AZ",Beta-73686,820,60
Radiocarbon,Radiocarbon - 1152,P:61:127,"Navajo, AZ",Beta-56790,870,60
Radiocarbon,Radiocarbon - 1152,P:61:127,"Navajo, AZ",Beta-56791,1000,60
Radiocarbon,Radiocarbon - 1152,P:61:127,"Navajo, AZ",Beta-73688,1040,60
Radiocarbon,Radiocarbon - 1152,P:61:127,"Navajo, AZ",Beta-73689,930,60
Radiocarbon,Radiocarbon - 1153,P:61:19,"Navajo, AZ",Beta-55547,1770,60
Radiocarbon,Radiocarbon - 1154,P:61:191,"Navajo, AZ",Beta-55544/CAMS5796,1920,60
Radiocarbon,Radiocarbon - 1154,P:61:191,"Navajo, AZ",Beta-55547/CAMS5797,1770,60
Radiocarbon,Radiocarbon - 1425,"J:14:12,NNAD","Navajo, AZ",Beta-87910,7130,60
Radiocarbon,Radiocarbon - 1425,"J:14:12,NNAD","Navajo, AZ",Beta-87911,1980,60
Radiocarbon,Radiocarbon - 1427,"J:14:17,NNAD","Navajo, AZ",Beta-73979,2230,60
Radiocarbon,Radiocarbon - 1427,"J:14:17,NNAD","Navajo, AZ",Beta-73980,6030,60
Radiocarbon,Radiocarbon - 1427,"J:14:17,NNAD","Navajo, AZ",Beta-73982,2180,60
Radiocarbon,Radiocarbon - 1427,"J:14:17,NNAD","Navajo, AZ",Beta-73984,2190,60
Radiocarbon,Radiocarbon - 1427,"J:14:17,NNAD","Navajo, AZ",Beta-79146,3740,60
Radiocarbon,Radiocarbon - 1428,"J:14:21,NNAD","Navajo, AZ",Beta-94766,2010,60
Radiocarbon,Radiocarbon - 1432,"J:14:31,NNAD","Navajo, AZ",Beta-79159,1640,60
Radiocarbon,Radiocarbon - 1433,J:14:34NNAD,"Navajo, AZ",Beta-101396,1730,60
Radiocarbon,Radiocarbon - 1434,"J:14:35,NNAD","Navajo, AZ",Beta-94767,2120,60
Radiocarbon,Radiocarbon - 1434,"J:14:35,NNAD","Navajo, AZ",Beta-94768,2080,60
Radiocarbon,Radiocarbon - 1436,"J:14:37,NNAD","Navajo, AZ",Beta-94769,1800,60
Radiocarbon,Radiocarbon - 1437,"J:14:38,NNAD","Navajo, AZ",Beta-87913,1770,60
Radiocarbon,Radiocarbon - 1437,"J:14:38,NNAD","Navajo, AZ",Beta-87914,1750,60
Radiocarbon,Radiocarbon - 1438,J:14:41,"Navajo, AZ",Beta-56615,2720,60
Radiocarbon,Radiocarbon - 1438,J:14:41,"Navajo, AZ",Beta-68381,1710,60
Radiocarbon,Radiocarbon - 1438,J:14:41,"Navajo, AZ",Beta-68382,1500,60
Radiocarbon,Radiocarbon - 1440,"J:3:6,NNAD","Navajo, AZ",Beta-94753,1750,60
Radiocarbon,Radiocarbon - 1440,"J:3:6,NNAD","Navajo, AZ",Beta-94754,1850,60
Radiocarbon,Radiocarbon - 1440,"J:3:6,NNAD","Navajo, AZ",Beta-94755,1840,60
Radiocarbon,Radiocarbon - 1440,"J:3:6,NNAD","Navajo, AZ",Beta-94756,1820,60
Radiocarbon,Radiocarbon - 1442,"J:3:8,NNAD","Navajo, AZ",Beta-87899,1730,60
Radiocarbon,Radiocarbon - 1442,"J:3:8,NNAD","Navajo, AZ",Beta-87900,1780,60
Radiocarbon,Radiocarbon - 1442,"J:3:8,NNAD","Navajo, AZ",Beta-87901,1960,60
Radiocarbon,Radiocarbon - 1442,"J:3:8,NNAD","Navajo, AZ",Beta-87903,2190,60
Radiocarbon,Radiocarbon - 1757,D:11:1161,"Navajo, AZ",DIC-1081,2340,60
Radiocarbon,Radiocarbon - 1761,D:11:1410,"Navajo, AZ",Beta-7788,1940,60
Radiocarbon,Radiocarbon - 1761,D:11:1410,"Navajo, AZ",Beta-7790,2360,60
Radiocarbon,Radiocarbon - 1763,D:11:1504,"Navajo, AZ",Beta-4513,2310,60
Radiocarbon,Radiocarbon - 1766,D:11:2063,"Navajo, AZ",Beta-5624,2160,60
Radiocarbon,Radiocarbon - 1767,D:11:2068,"Navajo, AZ",Beta-5626,1110,60
Radiocarbon,Radiocarbon - 1767,D:11:2068,"Navajo, AZ",Beta-5628,1110,60
Radiocarbon,Radiocarbon - 1768,D:11:2126,"Navajo, AZ",Beta-5631,1930,60
Radiocarbon,Radiocarbon - 1768,D:11:2126,"Navajo, AZ",Beta-5632,1830,60
Radiocarbon,Radiocarbon - 1769,D:11:244,"Navajo, AZ",Beta-4509,2320,60
Radiocarbon,Radiocarbon - 1769,D:11:244,"Navajo, AZ",Beta-4510,2380,60
Radiocarbon,Radiocarbon - 1773,D:11:3133,"Navajo, AZ",Beta-10084,1720,60
Radiocarbon,Radiocarbon - 1773,D:11:3133,"Navajo, AZ",Beta-10085,2120,60
Radiocarbon,Radiocarbon - 1773,D:11:3133,"Navajo, AZ",Beta-10086,2060,60
Radiocarbon,Radiocarbon - 1773,D:11:3133,"Navajo, AZ",Beta-10087,2260,60
Radiocarbon,Radiocarbon - 1773,D:11:3133,"Navajo, AZ",Beta-10089,2140,60
Radiocarbon,Radiocarbon - 1773,D:11:3133,"Navajo, AZ",Beta-10090,2140,60
Radiocarbon,Radiocarbon - 1773,D:11:3133,"Navajo, AZ",Beta-10091,2050,60
Radiocarbon,Radiocarbon - 1774,D:11:449,"Navajo, AZ",Beta-7783,2160,60
Radiocarbon,Radiocarbon - 1774,D:11:449,"Navajo, AZ",Beta-7789,2270,60
Radiocarbon,Radiocarbon - 1778,D:7:151,"Navajo, AZ",Beta-4503,1900,60
Radiocarbon,Radiocarbon - 1782,D:7:2100,"Navajo, AZ",Beta-4508,2620,60
Radiocarbon,Radiocarbon - 1783,D:7:236,"Navajo, AZ",DIC-1610,1910,60
Radiocarbon,Radiocarbon - 1783,D:7:236,"Navajo, AZ",DIC-1611,2070,60
Radiocarbon,Radiocarbon - 1783,D:7:236,"Navajo, AZ",DIC-1614,2010,60
Radiocarbon,Radiocarbon - 1783,D:7:236,"Navajo, AZ",DIC-1616,1990,60
Radiocarbon,Radiocarbon - 1784,D:7:239,"Navajo, AZ",Beta-4506,2230,60
Radiocarbon,Radiocarbon - 1784,D:7:239,"Navajo, AZ",Beta-4507,2380,60
Radiocarbon,Radiocarbon - 1788,D:7:3013,"Navajo, AZ",Beta-4505,2510,60
Radiocarbon,Radiocarbon - 1789,D:7:3017,"Navajo, AZ",Beta-4497,2240,60
Radiocarbon,Radiocarbon - 1789,D:7:3017,"Navajo, AZ",Beta-4498,2490,60
Radiocarbon,Radiocarbon - 1792,D:7:3107,"Navajo, AZ",Beta-4500,2170,60
Radiocarbon,Radiocarbon - 1792,D:7:3107,"Navajo, AZ",Beta-4501,2110,60
Radiocarbon,Radiocarbon - 1793,D:7:3141,"Navajo, AZ",Beta-5619,2010,60
Radiocarbon,Radiocarbon - 1795,D:7:3194,"Navajo, AZ",Beta-5623,1140,60
Radiocarbon,Radiocarbon - 1796,"D:7:618,SIU","Navajo, AZ",Beta-31983,2180,60
Radiocarbon,Radiocarbon - 1796,"D:7:618,SIU","Navajo, AZ",Beta-97789,2220,60
Radiocarbon,Radiocarbon - 1797,D:7:713,"Navajo, AZ",DIC-1608,1970,60
Radiocarbon,Radiocarbon - 1797,D:7:713,"Navajo, AZ",DIC-1609,2270,60
Radiocarbon,Radiocarbon - 1153,P:61:19,"Navajo, AZ",Beta-55544,1920,60
Radiocarbon,Radiocarbon - 1156,P:61:193,"Navajo, AZ",Beta-61510/CAMS5826,1450,60
Radiocarbon,Radiocarbon - 1156,P:61:193,"Navajo, AZ",Beta-61511/CAMS5827,1380,60
Radiocarbon,Radiocarbon - 1427,"J:14:17,NNAD","Navajo, AZ",Beta-79145,1990,60
Radiocarbon,Radiocarbon - 1429,J:14:23,"Navajo, AZ",Beta-79149,2220,60
Radiocarbon,Radiocarbon - 1429,J:14:23,"Navajo, AZ",Beta-79150,2020,60
Radiocarbon,Radiocarbon - 1432,"J:14:31,NNAD","Navajo, AZ",Beta-79162,3700,60
Radiocarbon,Radiocarbon - 1438,J:14:41,"Navajo, AZ",Beta-63306,7900,60
Radiocarbon,Radiocarbon - 1796,"D:7:618,SIU","Navajo, AZ",Beta-15940,2590,60
Radiocarbon,Radiocarbon - 1796,"D:7:618,SIU","Navajo, AZ",Beta-16022,2080,60
Radiocarbon,Radiocarbon - 1796,"D:7:618,SIU","Navajo, AZ",Beta-16023,1810,60
Radiocarbon,Radiocarbon - 1427,"J:14:17,NNAD","Navajo, AZ",Beta-73983,2160,60
Radiocarbon,Radiocarbon - 1441,"J:3:7,NNAD","Navajo, AZ",Beta-94759,1810,60
Radiocarbon,Radiocarbon - 1441,"J:3:7,NNAD","Navajo, AZ",Beta-94760,7930,60
Radiocarbon,Radiocarbon - 1761,D:11:1410,"Navajo, AZ",DIC-1211,2140,65
Radiocarbon,Radiocarbon - 1777,D:7:1108,"Navajo, AZ",DIC-1205,2150,65
Radiocarbon,Radiocarbon - 1783,D:7:236,"Navajo, AZ",DIC-1612,1950,65
Radiocarbon,Radiocarbon - 1788,D:7:3013,"Navajo, AZ",UGA-1676,1595,65
Radiocarbon,Radiocarbon - 1429,J:14:23,"Navajo, AZ",AA-19519,2035,65
Radiocarbon,Radiocarbon - 1429,J:14:23,"Navajo, AZ",AA-19520,1940,65
Radiocarbon,Radiocarbon - 1429,J:14:23,"Navajo, AZ",AA-19521,1995,65
Radiocarbon,Radiocarbon - 1429,J:14:23,"Navajo, AZ",AA-19522,2005,65
Radiocarbon,Radiocarbon - 1432,"J:14:31,NNAD","Navajo, AZ",AA-19523,1550,65
Radiocarbon,Radiocarbon - 1438,J:14:41,"Navajo, AZ",AA-19526,1535,65
Radiocarbon,Radiocarbon - 1773,D:11:3133,"Navajo, AZ",Beta-5642,1970,70
Radiocarbon,Radiocarbon - 1773,D:11:3133,"Navajo, AZ",Beta-5644,1860,70
Radiocarbon,Radiocarbon - 1773,D:11:3133,"Navajo, AZ",Beta-5646,2010,70
Radiocarbon,Radiocarbon - 1781,D:7:2085,"Navajo, AZ",Beta-7200,6780,70
Radiocarbon,Radiocarbon - 1155,P:61:192,"Navajo, AZ",Beta-55548/CAMS3722,790,70
Radiocarbon,Radiocarbon - 1143,P:,"Navajo, AZ",UGa-2119,1540,70
Radiocarbon,Radiocarbon - 1143,P:,"Navajo, AZ",UGA-2263,1225,70
Radiocarbon,Radiocarbon - 1144,P:4:22,"Navajo, AZ",Beta-59403,1140,70
Radiocarbon,Radiocarbon - 1146,P:60:118,"Navajo, AZ",Beta-50868,1220,70
Radiocarbon,Radiocarbon - 1148,P:60:31,"Navajo, AZ",Beta-57257,1350,70
Radiocarbon,Radiocarbon - 1154,P:61:191,"Navajo, AZ",Beta-55546/CAMS3721,1660,70
Radiocarbon,Radiocarbon - 1156,P:61:193,"Navajo, AZ",Beta-55549,1220,70
Radiocarbon,Radiocarbon - 1427,"J:14:17,NNAD","Navajo, AZ",Beta-73981,2070,70
Radiocarbon,Radiocarbon - 1430,"J:14:26,NNAD","Navajo, AZ",Beta-73989B,7880,70
Radiocarbon,Radiocarbon - 1430,"J:14:26,NNAD","Navajo, AZ",Beta-79152,7880,70
Radiocarbon,Radiocarbon - 1430,"J:14:26,NNAD","Navajo, AZ",Beta-79154,1270,70
Radiocarbon,Radiocarbon - 1432,"J:14:31,NNAD","Navajo, AZ",Beta-73989A,7180,70
Radiocarbon,Radiocarbon - 1759,D:11:1176,"Navajo, AZ",Beta-7781,1810,70
Radiocarbon,Radiocarbon - 1763,D:11:1504,"Navajo, AZ",DIC-1212,2370,70
Radiocarbon,Radiocarbon - 1774,D:11:449,"Navajo, AZ",Beta-7784,1970,70
Radiocarbon,Radiocarbon - 1774,D:11:449,"Navajo, AZ",Beta-7785,2030,70
Radiocarbon,Radiocarbon - 1774,D:11:449,"Navajo, AZ",Beta-7786,2340,70
Radiocarbon,Radiocarbon - 1781,D:7:2085,"Navajo, AZ",Beta-7201,7110,70
Radiocarbon,Radiocarbon - 1785,D:7:254,"Navajo, AZ",Beta-5616,2180,70
Radiocarbon,Radiocarbon - 1796,"D:7:618,SIU","Navajo, AZ",Beta-26270,2380,70
Radiocarbon,Radiocarbon - 1796,"D:7:618,SIU","Navajo, AZ",Beta-26272,2365,70
Radiocarbon,Radiocarbon - 1796,"D:7:618,SIU","Navajo, AZ",Beta-26274,2350,70
Radiocarbon,Radiocarbon - 1796,"D:7:618,SIU","Navajo, AZ",Beta-26276,2440,70
Radiocarbon,Radiocarbon - 1796,"D:7:618,SIU","Navajo, AZ",Beta-26280,2280,70
Radiocarbon,Radiocarbon - 1153,P:61:19,"Navajo, AZ",Beta-55546,1660,70
Radiocarbon,Radiocarbon - 1430,"J:14:26,NNAD","Navajo, AZ",Beta-73989,7880,70
Radiocarbon,Radiocarbon - 1438,J:14:41,"Navajo, AZ",Beta-68383,1640,70
Radiocarbon,Radiocarbon - 1796,"D:7:618,SIU","Navajo, AZ",Beta-15939,2260,70
Radiocarbon,Radiocarbon - 1438,J:14:41,"Navajo, AZ",Beta-68379,1810,70
Radiocarbon,Radiocarbon - 1796,"D:7:618,SIU","Navajo, AZ",Beta-97788,2260,70
Radiocarbon,Radiocarbon - 1788,D:7:3013,"Navajo, AZ",UGA-3982,2465,75
Radiocarbon,Radiocarbon - 1788,D:7:3013,"Navajo, AZ",UGA-1679,1540,75
Radiocarbon,Radiocarbon - 1796,"D:7:618,SIU","Navajo, AZ",Beta-26281,2280,75
Radiocarbon,Radiocarbon - 1796,"D:7:618,SIU","Navajo, AZ",Beta-26282,2210,75
Radiocarbon,Radiocarbon - 1763,D:11:1504,"Navajo, AZ",Beta-3958,2400,80
Radiocarbon,Radiocarbon - 1773,D:11:3133,"Navajo, AZ",Beta-5641,2140,80
Radiocarbon,Radiocarbon - 1776,D:7:105,"Navajo, AZ",I-7918,2280,80
Radiocarbon,Radiocarbon - 1779,D:7:152,"Navajo, AZ",I-7913,2580,80
Radiocarbon,Radiocarbon - 1779,D:7:152,"Navajo, AZ",I-7914,2110,80
Radiocarbon,Radiocarbon - 1779,D:7:152,"Navajo, AZ",I-7915,2015,80
Radiocarbon,Radiocarbon - 1780,D:7:154,"Navajo, AZ",I-7917,935,80
Radiocarbon,Radiocarbon - 1784,D:7:239,"Navajo, AZ",Beta-4243,2395,80
Radiocarbon,Radiocarbon - 1784,D:7:239,"Navajo, AZ",UGA-3902,2165,80
Radiocarbon,Radiocarbon - 1784,D:7:239,"Navajo, AZ",UGA-3904,2245,80
Radiocarbon,Radiocarbon - 1786,D:7:262,"Navajo, AZ",UGA-3910,1570,80
Radiocarbon,Radiocarbon - 1143,P:,"Navajo, AZ",UGa-2118,1785,80
Radiocarbon,Radiocarbon - 1147,P:60:123,"Navajo, AZ",Beta-50869,840,80
Radiocarbon,Radiocarbon - 1148,P:60:31,"Navajo, AZ",Beta-57256,1300,80
Radiocarbon,Radiocarbon - 1148,P:60:31,"Navajo, AZ",Beta-57262,1300,80
Radiocarbon,Radiocarbon - 1154,P:61:191,"Navajo, AZ",Beta-55545,1700,80
Radiocarbon,Radiocarbon - 1156,P:61:193,"Navajo, AZ",Beta-55550,1140,80
Radiocarbon,Radiocarbon - 1425,"J:14:12,NNAD","Navajo, AZ",Beta-87907,7880,80
Radiocarbon,Radiocarbon - 1442,"J:3:8,NNAD","Navajo, AZ",Beta-94764,2090,80
Radiocarbon,Radiocarbon - 1760,D:11:1281,"Navajo, AZ",DIC-1208,2920,80
Radiocarbon,Radiocarbon - 1764,D:11:2030,"Navajo, AZ",Beta-10082,1320,80
Radiocarbon,Radiocarbon - 1770,D:11:3061,"Navajo, AZ",Beta-5633,1150,80
Radiocarbon,Radiocarbon - 1773,D:11:3133,"Navajo, AZ",Beta-10081,1930,80
Radiocarbon,Radiocarbon - 1773,D:11:3133,"Navajo, AZ",Beta-10088,2530,80
Radiocarbon,Radiocarbon - 1774,D:11:449,"Navajo, AZ",Beta-10080,2180,80
Radiocarbon,Radiocarbon - 1779,D:7:152,"Navajo, AZ",I-8047,2170,80
Radiocarbon,Radiocarbon - 1779,D:7:152,"Navajo, AZ",I-8402,2210,80
Radiocarbon,Radiocarbon - 1779,D:7:152,"Navajo, AZ",I-8403,2000,80
Radiocarbon,Radiocarbon - 1779,D:7:152,"Navajo, AZ",I-8404,2180,80
Radiocarbon,Radiocarbon - 1779,D:7:152,"Navajo, AZ",I-8405,2120,80
Radiocarbon,Radiocarbon - 1779,D:7:152,"Navajo, AZ",I-8406,2205,80
Radiocarbon,Radiocarbon - 1779,D:7:152,"Navajo, AZ",I-8407,2170,80
Radiocarbon,Radiocarbon - 1779,D:7:152,"Navajo, AZ",I-8408,2150,80
Radiocarbon,Radiocarbon - 1779,D:7:152,"Navajo, AZ",I-8409,2090,80
Radiocarbon,Radiocarbon - 1779,D:7:152,"Navajo, AZ",I-8410,2100,80
Radiocarbon,Radiocarbon - 1781,D:7:2085,"Navajo, AZ",Beta-9836,4750,80
Radiocarbon,Radiocarbon - 1787,D:7:3003,"Navajo, AZ",Beta-4492,1840,80
Radiocarbon,Radiocarbon - 1787,D:7:3003,"Navajo, AZ",Beta-4495,2210,80
Radiocarbon,Radiocarbon - 1789,D:7:3017,"Navajo, AZ",Beta-4496,4480,80
Radiocarbon,Radiocarbon - 1796,"D:7:618,SIU","Navajo, AZ",Beta-26273,2410,80
Radiocarbon,Radiocarbon - 1796,"D:7:618,SIU","Navajo, AZ",Beta-26277,2340,80
